Statistical profiling result from isolate-0x120008000-37491-v8.log, (27570 ticks, 334 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     19    0.1%    0.1%  t __ZN2v88internal10DateParser5ParseIKhEEbPNS0_7IsolateENS0_6VectorIT_EEPd
     19    0.1%    0.1%  T __ZN2v88internal20Builtin_ArrayUnshiftEiPmPNS0_7IsolateE
     19    0.1%    0.1%  T __ZN2v815ArrayBufferView6BufferEv
     18    0.1%    0.1%  t __os_once_gate_wait
     17    0.1%    0.1%  t __ZN4node6Buffer12_GLOBAL__N_114ByteLengthUtf8ERKN2v820FunctionCallbackInfoINS2_5ValueEEE
     17    0.1%    0.1%  t __ZN2v88internal19SequentialStringKeyIhE7IsMatchENS0_6StringE
     16    0.1%    0.1%  T __ZN4node10StreamBase8JSMethodIXadL_ZNS0_11WriteBufferERKN2v820FunctionCallbackInfoINS2_5ValueEEEEEEEvS7_
     15    0.1%    0.1%  t __ZN4node23ArrayBufferViewContentsIhLm64EE4ReadEN2v85LocalINS2_15ArrayBufferViewEEE
     13    0.0%    0.1%  t __ZN2v88internal14LookupIteratorC2EPNS0_7IsolateENS0_6HandleINS0_6ObjectEEENS4_INS0_4NameEEEmNS4_INS0_10JSReceiverEEENS1_13ConfigurationE
     12    0.0%    0.0%  T _task_dyld_process_info_notify_get
     12    0.0%    0.0%  T _mach_port_allocate
     11    0.0%    0.0%  t __ZN2v88internal7JSArray10SetContentENS0_6HandleIS1_EENS2_INS0_14FixedArrayBaseEEE
     10    0.0%    0.0%  T _task_get_exception_ports
      9    0.0%    0.0%  t __ZN4node3url12_GLOBAL__N_15ParseERKN2v820FunctionCallbackInfoINS2_5ValueEEE
      9    0.0%    0.0%  T _host_create_mach_voucher
      9    0.0%    0.0%  T __ZN2v815ArrayBufferView10ByteOffsetEv
      8    0.0%    0.0%  T _mig_dealloc_reply_port
      8    0.0%    0.0%  T __ZNK2v85Value17IsArrayBufferViewEv
      8    0.0%    0.0%  T __ZN2v88internal9Accessors18FunctionNameGetterENS_5LocalINS_4NameEEERKNS_20PropertyCallbackInfoINS_5ValueEEE
      8    0.0%    0.0%  T __ZN2v88internal19Builtin_ArrayConcatEiPmPNS0_7IsolateE
      7    0.0%    0.0%  t _mach_msg_destroy_port
      7    0.0%    0.0%  t __ZN4node2fsL18InternalModuleStatERKN2v820FunctionCallbackInfoINS1_5ValueEEE
      7    0.0%    0.0%  t __ZN2v88internal10DateParser16ParseES5DateTimeIKhEENS1_9DateTokenEPNS1_19DateStringTokenizerIT_EEPNS1_11DayComposerEPNS1_12TimeComposerEPNS1_16TimeZoneComposerE
      7    0.0%    0.0%  t __ZN2v84base19TemplateHashMapImplIPvS2_NS0_26HashEqualityThenKeyMatcherIS2_PFbS2_S2_EEENS0_23DefaultAllocationPolicyEE14LookupOrInsertIZNS8_14LookupOrInsertERKS2_jS7_EUlvE_EEPNS0_20TemplateHashMapEntryIS2_S2_EESB_jRKT_S7_
      7    0.0%    0.0%  T __ZNK2v812BackingStore4DataEv
      7    0.0%    0.0%  T __ZN2v87Isolate17GetCurrentContextEv
      7    0.0%    0.0%  T __ZN2v815ArrayBufferView10ByteLengthEv
      6    0.0%    0.0%  t __ZN4node6Buffer12_GLOBAL__N_111StringWriteILNS_8encodingE1EEEvRKN2v820FunctionCallbackInfoINS4_5ValueEEE
      6    0.0%    0.0%  t __ZN2v88internal12_GLOBAL__N_133MatchArrayElementsKindToArgumentsEPNS0_7IsolateENS0_6HandleINS0_7JSArrayEEEPNS0_16BuiltinArgumentsEii
      6    0.0%    0.0%  T ___bsdthread_terminate
      6    0.0%    0.0%  T __ZN2v811HandleScope10InitializeEPNS_7IsolateE
      5    0.0%    0.0%  t __ZZN4node15LibuvStreamWrap10InitializeEN2v85LocalINS1_6ObjectEEENS2_INS1_5ValueEEENS2_INS1_7ContextEEEPvEN3$_08__invokeERKNS1_20FunctionCallbackInfoIS5_EE
      5    0.0%    0.0%  t __ZN4nodeL9EnvGetterEN2v85LocalINS0_4NameEEERKNS0_20PropertyCallbackInfoINS0_5ValueEEE
      5    0.0%    0.0%  t __ZN4node4utilL14SetHiddenValueERKN2v820FunctionCallbackInfoINS1_5ValueEEE
      5    0.0%    0.0%  t __ZN2v88internalL28Builtin_Impl_DateConstructorENS0_16BuiltinArgumentsEPNS0_7IsolateE
      5    0.0%    0.0%  T _kdebug_typefilter
      5    0.0%    0.0%  T __ZN2v88internal15AstValueFactory9GetStringEjbNS0_6VectorIKhEE
      4    0.0%    0.0%  t __ZNSt3__15dequeIN4node7tracing15NodeTraceWriter12WriteRequestENS_9allocatorIS4_EEE19__add_back_capacityEv
      4    0.0%    0.0%  t __ZNSt3__124__put_character_sequenceIcNS_11char_traitsIcEEEERNS_13basic_ostreamIT_T0_EES7_PKS4_m
      4    0.0%    0.0%  t __ZNSt3__116__pad_and_outputIcNS_11char_traitsIcEEEENS_19ostreambuf_iteratorIT_T0_EES6_PKS4_S8_S8_RNS_8ios_baseES4_
      4    0.0%    0.0%  t __ZN2v88internal12_GLOBAL__N_117InstantiateObjectEPNS0_7IsolateENS0_6HandleINS0_18ObjectTemplateInfoEEENS4_INS0_10JSReceiverEEEb
      4    0.0%    0.0%  T __ZN4node2fs5CloseERKN2v820FunctionCallbackInfoINS1_5ValueEEE
      3    0.0%    0.0%  t __ZNSt3__112__deque_baseIN2v88internal15TranslatedValueENS_9allocatorIS3_EEED2Ev
      3    0.0%    0.0%  t __ZN4node2fsL5FStatERKN2v820FunctionCallbackInfoINS1_5ValueEEE
      3    0.0%    0.0%  t __ZN2v88internal12_GLOBAL__N_119HandleApiCallHelperILb0EEENS0_11MaybeHandleINS0_6ObjectEEEPNS0_7IsolateENS0_6HandleINS0_10HeapObjectEEESA_NS8_INS0_20FunctionTemplateInfoEEENS8_IS4_EENS0_16BuiltinArgumentsE
      3    0.0%    0.0%  t __ZN2v812_GLOBAL__N_114CallDepthScopeILb1EEC1EPNS_8internal7IsolateENS_5LocalINS_7ContextEEE
      3    0.0%    0.0%  T ___libplatform_init
      3    0.0%    0.0%  T __ZN4node6crypto4Hash10HashUpdateERKN2v820FunctionCallbackInfoINS2_5ValueEEE
      3    0.0%    0.0%  T __ZN4node22EmitToJSStreamListener13OnStreamAllocEm
      3    0.0%    0.0%  T __ZN4node21InternalCallbackScope5CloseEv
      3    0.0%    0.0%  T __ZN4node10StreamBase18CallJSOnreadMethodElN2v85LocalINS1_11ArrayBufferEEEmNS0_18StreamBaseJSChecksE
      3    0.0%    0.0%  T __ZN2v88Function4CallENS_5LocalINS_7ContextEEENS1_INS_5ValueEEEiPS5_
      3    0.0%    0.0%  T __ZN2v87Context29GetNumberOfEmbedderDataFieldsEv
      2    0.0%    0.0%  t __ZZN4node11Environment25StartProfilerIdleNotifierEvEN3$_58__invokeEP10uv_check_s
      2    0.0%    0.0%  t __ZNSt3__127__tree_balance_after_insertIPNS_16__tree_node_baseIPvEEEEvT_S5_
      2    0.0%    0.0%  t __ZNK2v88internal10ScopedListIPNS0_9StatementEPvE6CopyToEPNS0_8ZoneListIS3_EEPNS0_4ZoneE
      2    0.0%    0.0%  t __ZN6v8impl12_GLOBAL__N_123FunctionCallbackWrapper6InvokeERKN2v820FunctionCallbackInfoINS2_5ValueEEE
      2    0.0%    0.0%  t __ZN4node10StreamBase5WriteEP8uv_buf_tmP11uv_stream_sN2v85LocalINS5_6ObjectEEE
      2    0.0%    0.0%  t __ZN2v88internalL31Builtin_Impl_ArrayPrototypeFillENS0_16BuiltinArgumentsEPNS0_7IsolateE
      2    0.0%    0.0%  t __ZN2v88internal25FunctionCallbackArguments4CallENS0_15CallHandlerInfoE
      2    0.0%    0.0%  t __ZN2v88internal12_GLOBAL__N_115ConstructBufferEPNS0_7IsolateENS0_6HandleINS0_10JSFunctionEEENS4_INS0_10JSReceiverEEENS4_INS0_6ObjectEEENS0_15InitializedFlagE
      2    0.0%    0.0%  T _pthread_getschedparam
      2    0.0%    0.0%  T ___pthread_init
      2    0.0%    0.0%  T __ZN4node9AsyncWrap19EmitTraceEventAfterENS0_12ProviderTypeEd
      2    0.0%    0.0%  T __ZN4node9AsyncWrap12MakeCallbackEN2v85LocalINS1_8FunctionEEEiPNS2_INS1_5ValueEEE
      2    0.0%    0.0%  T __ZN4node7TTYWrap3NewERKN2v820FunctionCallbackInfoINS1_5ValueEEE
      2    0.0%    0.0%  T __ZN4node6crypto4Hash3NewERKN2v820FunctionCallbackInfoINS2_5ValueEEE
      2    0.0%    0.0%  T __ZN4node24NodeArrayBufferAllocator8AllocateEm
      2    0.0%    0.0%  T __ZN4node11Environment6GetNowEv
      2    0.0%    0.0%  T __ZN4node11Environment14CheckImmediateEP10uv_check_s
      2    0.0%    0.0%  T __ZN2v88internal5Scope27ResolveVariablesRecursivelyEPS1_
      2    0.0%    0.0%  T __ZN2v88internal25PropertyCallbackArgumentsC1EPNS0_7IsolateENS0_6ObjectES4_NS0_8JSObjectENS_5MaybeINS0_11ShouldThrowEEE
      2    0.0%    0.0%  T __ZN2v88internal24Builtin_ErrorConstructorEiPmPNS0_7IsolateE
      2    0.0%    0.0%  T __ZN2v88internal18Builtin_ArrayShiftEiPmPNS0_7IsolateE
      2    0.0%    0.0%  T __ZN2v88TryCatchD2Ev
      2    0.0%    0.0%  T __ZN2v811HandleScopeD1Ev
      2    0.0%    0.0%  T __ZN2v811ArrayBuffer3NewEPNS_7IsolateENSt3__110shared_ptrINS_12BackingStoreEEE
      1    0.0%    0.0%  t __pthread_mutex_check_init_slow
      1    0.0%    0.0%  t __pthread_bsdthread_init
      1    0.0%    0.0%  t __ZNSt3__113unordered_mapIPN2v88internal4wasm12NativeModuleENS_6vectorIPNS3_8WasmCodeENS_9allocatorIS8_EEEENS_4hashIS5_EENS_8equal_toIS5_EENS9_INS_4pairIKS5_SB_EEEEEixEOS5_
      1    0.0%    0.0%  t __ZNSt3__113__tree_removeIPNS_16__tree_node_baseIPvEEEEvT_S5_
      1    0.0%    0.0%  t __ZNSt3__112__hash_tableImNS_4hashImEENS_8equal_toImEENS_9allocatorImEEE6removeENS_21__hash_const_iteratorIPNS_11__hash_nodeImPvEEEE
      1    0.0%    0.0%  t __ZNSt3__112__hash_tableIPvNS_4hashIS1_EENS_8equal_toIS1_EENS_9allocatorIS1_EEE4findIS1_EENS_15__hash_iteratorIPNS_11__hash_nodeIS1_S1_EEEERKT_
      1    0.0%    0.0%  t __ZNK4node32NonOwningExternalTwoByteResource4dataEv
      1    0.0%    0.0%  t __ZN4nodeL8EnvQueryEN2v85LocalINS0_4NameEEERKNS0_20PropertyCallbackInfoINS0_7IntegerEEE
      1    0.0%    0.0%  t __ZN4nodeL13EnvEnumeratorERKN2v820PropertyCallbackInfoINS0_5ArrayEEE
      1    0.0%    0.0%  t __ZN4node4i18nL7ToASCIIERKN2v820FunctionCallbackInfoINS1_5ValueEEE
      1    0.0%    0.0%  t __ZN4node2fsL5LStatERKN2v820FunctionCallbackInfoINS1_5ValueEEE
      1    0.0%    0.0%  t __ZN4node15AllocatedBufferC2EPNS_11EnvironmentE8uv_buf_t
      1    0.0%    0.0%  t __ZN4node15AllocatedBuffer7releaseEv
      1    0.0%    0.0%  t __ZN4node10task_queueL13RunMicrotasksERKN2v820FunctionCallbackInfoINS1_5ValueEEE
      1    0.0%    0.0%  t __ZN4node10AsyncHooks18push_async_contextEddN2v85LocalINS1_6ObjectEEE
      1    0.0%    0.0%  t __ZN4node10AsyncHooks17pop_async_contextEd
      1    0.0%    0.0%  t __ZN2v88internalL35Builtin_Impl_ArrayBufferConstructorENS0_16BuiltinArgumentsEPNS0_7IsolateE
      1    0.0%    0.0%  t __ZN2v88internal6Object20GetPropertyOrElementEPNS0_7IsolateENS0_6HandleIS1_EENS4_INS0_4NameEEE
      1    0.0%    0.0%  t __ZN2v88internal17PrototypeIterator7AdvanceEv
      1    0.0%    0.0%  t __ZN2v84base19TemplateHashMapImplIPvS2_NS0_26HashEqualityThenKeyMatcherIS2_PFbS2_S2_EEENS_8internal20ZoneAllocationPolicyEE14LookupOrInsertIZNS9_14LookupOrInsertERKS2_jS8_EUlvE_EEPNS0_20TemplateHashMapEntryIS2_S2_EESC_jRKT_S8_
      1    0.0%    0.0%  t __ZN2v84base19TemplateHashMapImplIPvS2_NS0_26HashEqualityThenKeyMatcherIS2_PFbS2_S2_EEENS0_23DefaultAllocationPolicyEE6ResizeES7_
      1    0.0%    0.0%  T _voucher_mach_msg_clear
      1    0.0%    0.0%  T _readlink
      1    0.0%    0.0%  T _flsll
      1    0.0%    0.0%  T __platform_strlen
      1    0.0%    0.0%  T ___fstatfs
      1    0.0%    0.0%  T __ZNK2v88internal5Scope18ContextChainLengthEPS1_
      1    0.0%    0.0%  T __ZNK2v85Value8ToStringENS_5LocalINS_7ContextEEE
      1    0.0%    0.0%  T __ZNK2v85Value10IsFunctionEv
      1    0.0%    0.0%  T __ZNK2v85Array6LengthEv
      1    0.0%    0.0%  T __ZNK2v812BackingStore10ByteLengthEv
      1    0.0%    0.0%  T __ZN4node9AsyncWrap20EmitTraceEventBeforeEv
      1    0.0%    0.0%  T __ZN4node7binding18GetInternalBindingERKN2v820FunctionCallbackInfoINS1_5ValueEEE
      1    0.0%    0.0%  T __ZN4node6loader10ModuleWrap8EvaluateERKN2v820FunctionCallbackInfoINS2_5ValueEEE
      1    0.0%    0.0%  T __ZN4node6crypto4Hash10HashDigestERKN2v820FunctionCallbackInfoINS2_5ValueEEE
      1    0.0%    0.0%  T __ZN4node6crypto19GetRootCertificatesERKN2v820FunctionCallbackInfoINS1_5ValueEEE
      1    0.0%    0.0%  T __ZN4node6Buffer4DataEN2v85LocalINS1_5ValueEEE
      1    0.0%    0.0%  T __ZN4node2fs16NewFSReqCallbackERKN2v820FunctionCallbackInfoINS1_5ValueEEE
      1    0.0%    0.0%  T __ZN4node22PerIsolatePlatformData23GetForegroundTaskRunnerEv
      1    0.0%    0.0%  T __ZN4node21InternalCallbackScopeC1EPNS_11EnvironmentEN2v85LocalINS3_6ObjectEEERKNS_13async_contextEi
      1    0.0%    0.0%  T __ZN4node20InternalMakeCallbackEPNS_11EnvironmentEN2v85LocalINS2_6ObjectEEES5_NS3_INS2_8FunctionEEEiPNS3_INS2_5ValueEEENS_13async_contextE
      1    0.0%    0.0%  T __ZN4node15dtrace_gc_startEPN2v87IsolateENS0_6GCTypeENS0_15GCCallbackFlagsEPv
      1    0.0%    0.0%  T __ZN4node15LibuvStreamWrap8OnUvReadElPK8uv_buf_t
      1    0.0%    0.0%  T __ZN4node12NodePlatform23GetForegroundTaskRunnerEPN2v87IsolateE
      1    0.0%    0.0%  T __ZN4node11Environment17RunWeakRefCleanupEv
      1    0.0%    0.0%  T __ZN4node10cares_wrap11ChannelWrap3NewERKN2v820FunctionCallbackInfoINS2_5ValueEEE
      1    0.0%    0.0%  T __ZN4node10StreamBase11WriteStringILNS_8encodingE1EEEiRKN2v820FunctionCallbackInfoINS3_5ValueEEE
      1    0.0%    0.0%  T __ZN4node10StreamBase11WriteBufferERKN2v820FunctionCallbackInfoINS1_5ValueEEE
      1    0.0%    0.0%  T __ZN4node10HandleWrap5CloseERKN2v820FunctionCallbackInfoINS1_5ValueEEE
      1    0.0%    0.0%  T __ZN2v88internal30Builtin_ArrayBufferConstructorEiPmPNS0_7IsolateE
      1    0.0%    0.0%  T __ZN2v88internal21ObjectLiteralPropertyC1EPNS0_10ExpressionES3_NS1_4KindEb
      1    0.0%    0.0%  T __ZN2v88internal21Builtin_HandleApiCallEiPmPNS0_7IsolateE
      1    0.0%    0.0%  T __ZN2v88internal16CompareOperation22IsLiteralCompareTypeofEPPNS0_10ExpressionEPPNS0_7LiteralE
      1    0.0%    0.0%  T __ZN2v88internal16CompareOperation20IsLiteralCompareNullEPPNS0_10ExpressionE
      1    0.0%    0.0%  T __ZN2v88internal15Builtin_DateNowEiPmPNS0_7IsolateE
      1    0.0%    0.0%  T __ZN2v88internal15AstValueFactory11InternalizeINS0_7IsolateEEEvPT_
      1    0.0%    0.0%  T __ZN2v88internal11VariableMap7DeclareEPNS0_4ZoneEPNS0_5ScopeEPKNS0_12AstRawStringENS0_12VariableModeENS0_12VariableKindENS0_18InitializationFlagENS0_17MaybeAssignedFlagENS0_12IsStaticFlagEPb
      1    0.0%    0.0%  T __ZN2v88internal10ApiNatives17InstantiateObjectEPNS0_7IsolateENS0_6HandleINS0_18ObjectTemplateInfoEEENS4_INS0_10JSReceiverEEE
      1    0.0%    0.0%  T __ZN2v88TryCatchC1EPNS_7IsolateE
      1    0.0%    0.0%  T __ZN2v87Isolate31SuppressMicrotaskExecutionScopeC1EPS0_PNS_14MicrotaskQueueE
      1    0.0%    0.0%  T __ZN2v87Context4ExitEv
      1    0.0%    0.0%  T __ZN2v812BackingStore10ReallocateEPNS_7IsolateENSt3__110unique_ptrIS0_NS3_14default_deleteIS0_EEEEm
      1    0.0%    0.0%  T __ZN2v811HandleScopeC1EPNS_7IsolateE
      1    0.0%    0.0%  T __ZN2v811ArrayBuffer15NewBackingStoreEPNS_7IsolateEm

 [Summary]:
   ticks  total  nonlib   name
   3717   13.5%   14.6%  JavaScript
  21456   77.8%   84.1%  C++
   1736    6.3%    6.8%  GC
   2063    7.5%          Shared libraries
    334    1.2%          Unaccounted

 [C++ entry points]:
   ticks    cpp   total   name
  17400   83.4%   63.1%  T __ZN2v88internal41Builtin_RelativeTimeFormatPrototypeFormatEiPmPNS0_7IsolateE
    332    1.6%    1.2%  t __ZN2v88internal12StringHasher20HashSequentialStringIhEEjPKT_iy
    322    1.5%    1.2%  T _semaphore_create
    285    1.4%    1.0%  t __ZN2v88internal12StringHasher20HashSequentialStringItEEjPKT_iy
    219    1.0%    0.8%  t ___pfz_setup
    210    1.0%    0.8%  T __ZN4node10contextify17ContextifyContext15CompileFunctionERKN2v820FunctionCallbackInfoINS2_5ValueEEE
    181    0.9%    0.7%  t __ZN2v88internal12_GLOBAL__N_116Fast_ArrayConcatEPNS0_7IsolateEPNS0_16BuiltinArgumentsE
    148    0.7%    0.5%  t __ZN2v88internal6String7FlattenEPNS0_7IsolateENS0_6HandleIS1_EENS0_14AllocationTypeE
    129    0.6%    0.5%  t __ZN4node2fsL4ReadERKN2v820FunctionCallbackInfoINS1_5ValueEEE
    100    0.5%    0.4%  T _mach_vm_map
     96    0.5%    0.3%  T __simple_getenv
     84    0.4%    0.3%  t __ZN2v88internal10DateParser19DateStringTokenizerIKhE4ScanEv
     79    0.4%    0.3%  T __ZNK2v86String10Utf8LengthEPNS_7IsolateE
     69    0.3%    0.3%  T __ZN2v811ArrayBuffer15GetBackingStoreEv
     68    0.3%    0.2%  T __ZN2v86String11NewFromUtf8EPNS_7IsolateEPKcNS_13NewStringTypeEi
     65    0.3%    0.2%  t __ZN2v88internalL24Builtin_Impl_ArrayConcatENS0_16BuiltinArgumentsEPNS0_7IsolateE
     64    0.3%    0.2%  t __ZN2v88internal11StringShape33DispatchToSpecificTypeWithoutCastIZNS1_22DispatchToSpecificTypeIZNS0_6String3GetEiE19StringGetDispatchertJRiEEET0_S4_DpOT1_E17CastingDispatchertJRS4_S6_EEES7_SA_
     61    0.3%    0.2%  T __ZNK2v85Value12IntegerValueENS_5LocalINS_7ContextEEE
     60    0.3%    0.2%  t __ZN4node6Buffer12_GLOBAL__N_111StringSliceILNS_8encodingE1EEEvRKN2v820FunctionCallbackInfoINS4_5ValueEEE
     57    0.3%    0.2%  T __ZN4node11StringBytes6EncodeEPN2v87IsolateEPKcmNS_8encodingEPNS1_5LocalINS1_5ValueEEE
     55    0.3%    0.2%  t __ZN4node2fsL22InternalModuleReadJSONERKN2v820FunctionCallbackInfoINS1_5ValueEEE
     47    0.2%    0.2%  T __ZNK2v86String9WriteUtf8EPNS_7IsolateEPciPii
     40    0.2%    0.1%  T _os_unfair_recursive_lock_unlock
     37    0.2%    0.1%  T __ZN4node13native_module15NativeModuleEnv15CompileFunctionERKN2v820FunctionCallbackInfoINS2_5ValueEEE
     33    0.2%    0.1%  t __ZN4node2fsL4OpenERKN2v820FunctionCallbackInfoINS1_5ValueEEE
     29    0.1%    0.1%  T _audit_session_port
     27    0.1%    0.1%  T _semaphore_destroy
     25    0.1%    0.1%  T __ZN4node7binding6DLOpenERKN2v820FunctionCallbackInfoINS1_5ValueEEE
     23    0.1%    0.1%  t __ZN4node10task_queueL13RunMicrotasksERKN2v820FunctionCallbackInfoINS1_5ValueEEE
     23    0.1%    0.1%  t __ZN2v88internal12_GLOBAL__N_119ParseDateTimeStringEPNS0_7IsolateENS0_6HandleINS0_6StringEEE
     20    0.1%    0.1%  t __ZThn8_N2v88internal23PointersUpdatingVisitorD1Ev
     19    0.1%    0.1%  t __ZN2v88internal10DateParser5ParseIKhEEbPNS0_7IsolateENS0_6VectorIT_EEPd
     19    0.1%    0.1%  T __ZN2v88internal20Builtin_ArrayUnshiftEiPmPNS0_7IsolateE
     19    0.1%    0.1%  T __ZN2v815ArrayBufferView6BufferEv
     19    0.1%    0.1%  T _OSAtomicDecrement32
     17    0.1%    0.1%  t __os_once_gate_broadcast
     17    0.1%    0.1%  t __ZN4node6Buffer12_GLOBAL__N_114ByteLengthUtf8ERKN2v820FunctionCallbackInfoINS2_5ValueEEE
     17    0.1%    0.1%  T _mach_get_times
     16    0.1%    0.1%  T __ZN4node10StreamBase8JSMethodIXadL_ZNS0_11WriteBufferERKN2v820FunctionCallbackInfoINS2_5ValueEEEEEEEvS7_
     15    0.1%    0.1%  t __ZN4node23ArrayBufferViewContentsIhLm64EE4ReadEN2v85LocalINS2_15ArrayBufferViewEEE
     15    0.1%    0.1%  T _OSAtomicIncrement32
     14    0.1%    0.1%  t __ZN2v88internal9CopyCharsIhtEEvPT0_PKT_m
     13    0.1%    0.0%  t __ZN2v88internal14LookupIteratorC2EPNS0_7IsolateENS0_6HandleINS0_6ObjectEEENS4_INS0_4NameEEEmNS4_INS0_10JSReceiverEEENS1_13ConfigurationE
     13    0.1%    0.0%  T __platform_strcmp
     11    0.1%    0.0%  t __ZN4node3url12_GLOBAL__N_15ParseERKN2v820FunctionCallbackInfoINS2_5ValueEEE
     11    0.1%    0.0%  t __ZN2v88internal7JSArray10SetContentENS0_6HandleIS1_EENS2_INS0_14FixedArrayBaseEEE
     10    0.0%    0.0%  T _task_get_exception_ports
      9    0.0%    0.0%  T __ZN2v815ArrayBufferView10ByteOffsetEv
      8    0.0%    0.0%  T __ZNK2v85Value17IsArrayBufferViewEv
      8    0.0%    0.0%  T __ZN2v88internal9Accessors18FunctionNameGetterENS_5LocalINS_4NameEEERKNS_20PropertyCallbackInfoINS_5ValueEEE
      8    0.0%    0.0%  T __ZN2v88internal19Builtin_ArrayConcatEiPmPNS0_7IsolateE
      7    0.0%    0.0%  t __ZN4node2fsL18InternalModuleStatERKN2v820FunctionCallbackInfoINS1_5ValueEEE
      7    0.0%    0.0%  t __ZN2v88internal10DateParser16ParseES5DateTimeIKhEENS1_9DateTokenEPNS1_19DateStringTokenizerIT_EEPNS1_11DayComposerEPNS1_12TimeComposerEPNS1_16TimeZoneComposerE
      7    0.0%    0.0%  t __ZN2v84base19TemplateHashMapImplIPvS2_NS0_26HashEqualityThenKeyMatcherIS2_PFbS2_S2_EEENS0_23DefaultAllocationPolicyEE14LookupOrInsertIZNS8_14LookupOrInsertERKS2_jS7_EUlvE_EEPNS0_20TemplateHashMapEntryIS2_S2_EESB_jRKT_S7_
      7    0.0%    0.0%  T __ZNK2v812BackingStore4DataEv
      7    0.0%    0.0%  T __ZN2v87Isolate17GetCurrentContextEv
      7    0.0%    0.0%  T __ZN2v815ArrayBufferView10ByteLengthEv
      6    0.0%    0.0%  t __ZN4node6Buffer12_GLOBAL__N_111StringWriteILNS_8encodingE1EEEvRKN2v820FunctionCallbackInfoINS4_5ValueEEE
      6    0.0%    0.0%  t __ZN2v88internal12_GLOBAL__N_133MatchArrayElementsKindToArgumentsEPNS0_7IsolateENS0_6HandleINS0_7JSArrayEEEPNS0_16BuiltinArgumentsEii
      5    0.0%    0.0%  t __ZZN4node15LibuvStreamWrap10InitializeEN2v85LocalINS1_6ObjectEEENS2_INS1_5ValueEEENS2_INS1_7ContextEEEPvEN3$_08__invokeERKNS1_20FunctionCallbackInfoIS5_EE
      5    0.0%    0.0%  t __ZN4nodeL9EnvGetterEN2v85LocalINS0_4NameEEERKNS0_20PropertyCallbackInfoINS0_5ValueEEE
      5    0.0%    0.0%  t __ZN4node4utilL14SetHiddenValueERKN2v820FunctionCallbackInfoINS1_5ValueEEE
      5    0.0%    0.0%  t __ZN2v88internalL28Builtin_Impl_DateConstructorENS0_16BuiltinArgumentsEPNS0_7IsolateE
      5    0.0%    0.0%  T _kdebug_typefilter
      5    0.0%    0.0%  T __ZN2v88internal15AstValueFactory9GetStringEjbNS0_6VectorIKhEE
      4    0.0%    0.0%  t __ZNSt3__15dequeIN4node7tracing15NodeTraceWriter12WriteRequestENS_9allocatorIS4_EEE19__add_back_capacityEv
      4    0.0%    0.0%  t __ZNSt3__124__put_character_sequenceIcNS_11char_traitsIcEEEERNS_13basic_ostreamIT_T0_EES7_PKS4_m
      4    0.0%    0.0%  t __ZNSt3__116__pad_and_outputIcNS_11char_traitsIcEEEENS_19ostreambuf_iteratorIT_T0_EES6_PKS4_S8_S8_RNS_8ios_baseES4_
      4    0.0%    0.0%  t __ZN2v88internal12_GLOBAL__N_117InstantiateObjectEPNS0_7IsolateENS0_6HandleINS0_18ObjectTemplateInfoEEENS4_INS0_10JSReceiverEEEb
      4    0.0%    0.0%  T __ZN4node2fs5CloseERKN2v820FunctionCallbackInfoINS1_5ValueEEE
      3    0.0%    0.0%  t __os_once_gate_wait
      3    0.0%    0.0%  t __ZNSt3__112__deque_baseIN2v88internal15TranslatedValueENS_9allocatorIS3_EEED2Ev
      3    0.0%    0.0%  t __ZN4node2fsL5FStatERKN2v820FunctionCallbackInfoINS1_5ValueEEE
      3    0.0%    0.0%  t __ZN2v88internal19SequentialStringKeyIhE7IsMatchENS0_6StringE
      3    0.0%    0.0%  t __ZN2v88internal12_GLOBAL__N_119HandleApiCallHelperILb0EEENS0_11MaybeHandleINS0_6ObjectEEEPNS0_7IsolateENS0_6HandleINS0_10HeapObjectEEESA_NS8_INS0_20FunctionTemplateInfoEEENS8_IS4_EENS0_16BuiltinArgumentsE
      3    0.0%    0.0%  T _mig_dealloc_reply_port
      3    0.0%    0.0%  T ___libplatform_init
      3    0.0%    0.0%  T __ZN4node6crypto4Hash10HashUpdateERKN2v820FunctionCallbackInfoINS2_5ValueEEE
      2    0.0%    0.0%  t __ZNSt3__127__tree_balance_after_insertIPNS_16__tree_node_baseIPvEEEEvT_S5_
      2    0.0%    0.0%  t __ZNK2v88internal10ScopedListIPNS0_9StatementEPvE6CopyToEPNS0_8ZoneListIS3_EEPNS0_4ZoneE
      2    0.0%    0.0%  t __ZN6v8impl12_GLOBAL__N_123FunctionCallbackWrapper6InvokeERKN2v820FunctionCallbackInfoINS2_5ValueEEE
      2    0.0%    0.0%  t __ZN4node10StreamBase5WriteEP8uv_buf_tmP11uv_stream_sN2v85LocalINS5_6ObjectEEE
      2    0.0%    0.0%  t __ZN2v88internalL31Builtin_Impl_ArrayPrototypeFillENS0_16BuiltinArgumentsEPNS0_7IsolateE
      2    0.0%    0.0%  t __ZN2v88internal25FunctionCallbackArguments4CallENS0_15CallHandlerInfoE
      2    0.0%    0.0%  t __ZN2v88internal12_GLOBAL__N_115ConstructBufferEPNS0_7IsolateENS0_6HandleINS0_10JSFunctionEEENS4_INS0_10JSReceiverEEENS4_INS0_6ObjectEEENS0_15InitializedFlagE
